,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
649,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-21,"Ayuso solo se siente cómoda hablando de “Sánchez, Bildu y ETA”

Cuando hablamos de Madrid: “No me doy por aludida”.

En las elecciones de Madrid se tiene que hablar de Madrid.","ayuso solo se siente cmoda hablando de snchez bildu y eta

cuando hablamos de madrid no me doy por aludida

en las elecciones de madrid se tiene que hablar de madrid",Negative,-1,0.92279184,0.050462358,0.026745806,True,False,False,True,15100,79,0.005231788079470199,124,0.008211920529801325,292,0.01933774834437086,615171,0.1835,27
650,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-21,"El Real Madrid otra vez campeón de la Euroliga, con Rodríguez y Llul decidiendo una vez más, un partido que ha ido al límite.

¡Enhorabuena al equipo y a la afición!","el real madrid otra vez campen de la euroliga con rodrguez y llul decidiendo una vez ms un partido que ha ido al lmite

enhorabuena al equipo y a la aficin",Positive,1,0.029484948,0.016088674,0.95442635,True,False,False,False,36100,114,0.003157894736842105,58,0.0016066481994459834,293,0.00811634349030471,615171,0.1835,27
651,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,"De aquí, de Móstoles.

#VotaLoPróximo28M #VotaMásMadrid #VotaMásMadridMóstoles","de aqu de mstoles

votaloprximo28m votamsmadrid votamsmadridmstoles",Negative,-1,0.7571468,0.11628617,0.12656702,True,False,False,True,13100,5,0.0003816793893129771,64,0.004885496183206107,130,0.009923664122137405,615171,0.1835,27
652,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,Estamos aquí por y para Madrid. Ayuso necesita polémicas y confrontación porque no tiene una sola propuesta.,estamos aqu por y para madrid ayuso necesita polmicas y confrontacin porque no tiene una sola propuesta,Negative,-1,0.92296416,0.049853574,0.027182208,True,False,False,False,9327,66,0.007076230299131554,57,0.006111289803795433,145,0.015546263535970837,615171,0.1835,27
653,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,"No tenemos techo, vamos a dar un vuelco electoral en Madrid.

Os cuento esto y mucho más en mi entrevista en 
@elconfidencial
: https://elconfidencial.com/espana/madrid/2023-05-22/entrevista-monica-garcia-mas-madrid-elecciones-28m_3632929/","no tenemos techo vamos a dar un vuelco electoral en madrid

os cuento esto y mucho ms en mi entrevista en 

 ",Negative,-1,0.7379717,0.19432662,0.06770162,True,False,True,False,54200,598,0.01103321033210332,173,0.003191881918819188,377,0.006955719557195572,615171,0.1835,27
654,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,"Merecemos más, queremos más, somos más. Lo próximo es Más Madrid.",merecemos ms queremos ms somos ms lo prximo es ms madrid,Positive,1,0.020305118,0.016747177,0.96294767,True,False,False,False,154500,388,0.002511326860841424,609,0.003941747572815534,1324,0.00856957928802589,615171,0.1835,27
655,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,"Somos la alternativa a Ayuso, la casa común de los progresistas y no damos Madrid por perdido.",somos la alternativa a ayuso la casa comn de los progresistas y no damos madrid por perdido,Positive,1,0.29600865,0.15530509,0.54868627,True,False,False,False,17000,162,0.009529411764705882,104,0.00611764705882353,234,0.013764705882352941,615171,0.1835,27
656,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,Este 28 de mayo lo que de verdad importa es solo una cosa: Madrid. #DebateTM,este 28 de mayo lo que de verdad importa es solo una cosa madrid debatetm,Negative,-1,0.44341,0.2933893,0.26320076,True,False,False,True,66300,109,0.0016440422322775265,279,0.004208144796380091,744,0.011221719457013574,615171,0.1835,27
657,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,"Revolucionar el transporte con un objetivo: que no te pases la vida en un atasco. 
Menos humos, más 
@Rita_Maestre
y más Madrid. #DebateTM","revolucionar el transporte con un objetivo que no te pases la vida en un atasco 
menos humos ms 

y ms madrid debatetm",Positive,1,0.2272487,0.17183556,0.6009158,True,False,False,False,17100,51,0.0029824561403508773,134,0.00783625730994152,303,0.017719298245614034,615171,0.1835,27
658,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-22,Almeida pasará a la historia como el alcalde de la motosierra. #DebateTM,almeida pasar a la historia como el alcalde de la motosierra debatetm,Positive,1,0.2953472,0.22638027,0.47827256,True,False,False,True,25700,80,0.0031128404669260703,191,0.007431906614785992,418,0.016264591439688714,615171,0.1835,27
659,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,"Mi minuto de oro. Quedan 6 días. Lo haremos realidad. 

#DebateTM","mi minuto de oro quedan 6 das lo haremos realidad 

debatetm",Positive,1,0.0069863037,0.017159455,0.9758542,True,False,False,True,259700,276,0.0010627647285329227,679,0.00261455525606469,1802,0.0069387755102040816,615171,0.1835,27
660,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,"No tenemos techo, vamos a por la primera plaza en Madrid.",no tenemos techo vamos a por la primera plaza en madrid,Negative,-1,0.49456263,0.1726572,0.3327802,True,False,False,False,17100,188,0.010994152046783626,87,0.005087719298245614,200,0.011695906432748537,615171,0.1835,27
661,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,Está semana al PP se le está haciendo muy larga porque no tienen nada que decir de Madrid.,est semana al pp se le est haciendo muy larga porque no tienen nada que decir de madrid,Negative,-1,0.95374966,0.028481888,0.017768335,True,False,False,False,12800,228,0.0178125,57,0.004453125,199,0.015546875,615171,0.1835,27
662,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,Lo próximo es que la actividad física deje de ser un privilegio para quien puede pagarse el gimnasio 👇,lo prximo es que la actividad fsica deje de ser un privilegio para quien puede pagarse el gimnasio ,Negative,-1,0.72190535,0.15592808,0.12216661,True,False,False,True,13300,38,0.002857142857142857,45,0.0033834586466165413,127,0.009548872180451128,615171,0.1835,27
663,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,¿Por qué votar a Más Madrid? Por un millón de motivos,por qu votar a ms madrid por un milln de motivos,Negative,-1,0.81215954,0.14723285,0.040607646,True,False,False,False,92500,473,0.005113513513513514,222,0.0024,458,0.004951351351351351,615171,0.1835,27
664,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,"La receta para la vivienda es sencilla: limitar el precio de los alquileres, aumentar la vivienda pública accesible y cumplir el artículo 47 de la Constitución.",la receta para la vivienda es sencilla limitar el precio de los alquileres aumentar la vivienda pblica accesible y cumplir el artculo 47 de la constitucin,Positive,1,0.16906704,0.31585512,0.5150779,True,False,False,False,18300,120,0.006557377049180328,63,0.0034426229508196723,156,0.008524590163934427,615171,0.1835,27
665,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-23,"""Para arreglar la sanidad hay que empezar por quitar al Gobierno que la ha maltratado"".

✍️ 
@ElSaltoDiario
entrevista a 
@Monica_Garcia_G
: https://elsaltodiario.com/elecciones-autonomicas/monica-garcia-partidos-progresistas-debemos-dejar-hablar-nosotros-pasar-hablar-gente","para arreglar la sanidad hay que empezar por quitar al gobierno que la ha maltratado

 

entrevista a 

 ",Negative,-1,0.42037997,0.38361236,0.19600765,True,False,False,True,9973,28,0.002807580467261606,59,0.005915973127444099,142,0.01423844379825529,615171,0.1835,27
666,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Crisis climática: “una planta en cada balcón”

Crisis sanitaria: “un hospital en cada casa”

Ayuso nos toma el pelo.","crisis climtica una planta en cada balcn

crisis sanitaria un hospital en cada casa

ayuso nos toma el pelo",Negative,-1,0.9162508,0.057210762,0.026538398,True,False,False,True,11000,49,0.004454545454545455,86,0.007818181818181818,207,0.018818181818181817,615171,0.1835,27
667,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Estamos aquí para disputar el Gobierno de la Comunidad de Madrid, vamos a ganar a lo grande.

Me entrevistan en 
@_infoLibre
 :","estamos aqu para disputar el gobierno de la comunidad de madrid vamos a ganar a lo grande

me entrevistan en 

 ",Positive,1,0.033419672,0.06282725,0.9037531,True,False,True,False,14800,188,0.012702702702702703,69,0.004662162162162162,216,0.014594594594594595,615171,0.1835,27
668,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Sus atascos, sus listas de espera, su basura, su vivienda imposible.

¿Qué es vivir mejor?

Vivir mejor es lo próximo en Madrid 👇","sus atascos sus listas de espera su basura su vivienda imposible

qu es vivir mejor

vivir mejor es lo prximo en madrid ",Negative,-1,0.9391298,0.03885577,0.022014482,True,False,False,True,99300,91,0.0009164149043303122,295,0.0029707955689828804,562,0.005659617321248742,615171,0.1835,27
669,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Señora Ayuso, el feminismo no viene a decirle a nadie cómo tiene que hacer su vida. Viene a dar condiciones de Justicia, Igualdad y Libertad para que cada una hagamos nuestra vida como nos dé la gana.",seora ayuso el feminismo no viene a decirle a nadie cmo tiene que hacer su vida viene a dar condiciones de justicia igualdad y libertad para que cada una hagamos nuestra vida como nos d la gana,Positive,1,0.2860462,0.3207481,0.39320573,True,False,False,True,4342,14,0.0032243205895900505,19,0.004375863657300783,70,0.016121602947950252,615171,0.1835,27
670,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"“Me preocupa que Ayuso siga gobernando, tanto sola como acompañada por Vox”

Por qué no podemos permitir que vuelva a ganar 👇","me preocupa que ayuso siga gobernando tanto sola como acompaada por vox

por qu no podemos permitir que vuelva a ganar ",Negative,-1,0.9591624,0.026191693,0.0146459,True,False,False,True,11600,49,0.004224137931034482,82,0.007068965517241379,230,0.019827586206896553,615171,0.1835,27
671,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Si la pregunta es Madrid, la respuesta es Más Madrid.
#DebateMadridRTVE","si la pregunta es madrid la respuesta es ms madrid
debatemadridrtve",Negative,-1,0.60876083,0.33957446,0.051664747,True,False,False,False,44400,158,0.0035585585585585586,268,0.006036036036036036,560,0.012612612612612612,615171,0.1835,27
672,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"Mónica propone en #DebateMadridRTVE 6.100 millones para arreglar la sanidad.

El portavoz del PP pregunta de dónde salen.

Solo hay una respuesta posible 👇","mnica propone en debatemadridrtve 6100 millones para arreglar la sanidad

el portavoz del pp pregunta de dnde salen

solo hay una respuesta posible ",Negative,-1,0.94016004,0.044732276,0.015107693,True,False,False,True,18100,46,0.0025414364640883977,122,0.0067403314917127075,248,0.013701657458563535,615171,0.1835,27
673,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-24,"¿Quiénes estamos a favor de regular el precio del alquiler en Madrid?
#DebateMadridRTVE","quines estamos a favor de regular el precio del alquiler en madrid
debatemadridrtve",Negative,-1,0.84074426,0.14263941,0.016616298,True,False,False,False,41700,99,0.0023741007194244606,172,0.004124700239808154,341,0.008177458033573141,615171,0.1835,27
674,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"Por cada vez que has soñado con el mejor Madrid que puedas soñar, vota. #DebateMadridRTVE",por cada vez que has soado con el mejor madrid que puedas soar vota debatemadridrtve,Positive,1,0.25143987,0.18615949,0.56240064,True,False,False,False,25200,119,0.004722222222222222,228,0.009047619047619047,394,0.015634920634920633,615171,0.1835,27
675,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"Una Ayuso que se esconde, unos partidos que interpelan a Más Madrid y una Mónica García que le habla a Madrid y los madrileños.

Mi resumen del debate (y la respuesta a una pregunta sobre el portavoz del PP).","una ayuso que se esconde unos partidos que interpelan a ms madrid y una mnica garca que le habla a madrid y los madrileos

mi resumen del debate y la respuesta a una pregunta sobre el portavoz del pp",Negative,-1,0.91021144,0.064272344,0.025516218,True,False,False,True,13400,31,0.0023134328358208954,100,0.007462686567164179,198,0.014776119402985075,615171,0.1835,27
676,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"Gracias Manuela.
Vamos a volver para llegar más lejos.","gracias manuela
vamos a volver para llegar ms lejos",Positive,1,0.00289835,0.00916778,0.9879339,True,False,False,True,220500,253,0.0011473922902494331,571,0.0025895691609977324,1624,0.007365079365079365,615171,0.1835,27
677,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"No quiero una consejería de sanidad en manos de Ayuso, ni a Monasterio en una consejería de educación. Ni lo malo, ni lo peor: Más Madrid es la alternativa.",no quiero una consejera de sanidad en manos de ayuso ni a monasterio en una consejera de educacin ni lo malo ni lo peor ms madrid es la alternativa,Negative,-1,0.88898987,0.05265432,0.058355793,True,False,False,False,11700,183,0.01564102564102564,83,0.007094017094017094,232,0.01982905982905983,615171,0.1835,27
678,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,Sobre Vinicius: en la condena al racismo no cabe ni un pero.,sobre vinicius en la condena al racismo no cabe ni un pero,Negative,-1,0.7566092,0.17163123,0.071759574,True,False,False,False,6514,24,0.00368437212158428,26,0.003991403131716303,80,0.012281240405280933,615171,0.1835,27
679,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,Lo estamos rozando con la punta de los dedos. Madrid da la sorpresa este 28M,lo estamos rozando con la punta de los dedos madrid da la sorpresa este 28m,Negative,-1,0.45088688,0.10177795,0.44733515,True,False,False,False,124900,540,0.004323458767013611,550,0.004403522818254604,982,0.007862289831865493,615171,0.1835,27
680,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,Quedan tres días para que Madrid decida: Sanidad o Ayuso.,quedan tres das para que madrid decida sanidad o ayuso,Neutral,0,0.28948787,0.6388679,0.07164424,True,False,False,False,26500,562,0.02120754716981132,128,0.004830188679245283,342,0.012905660377358491,615171,0.1835,27
681,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"Si nos dejas, haremos historia juntos.
Votándonos este domingo, nos permites transformar la ciudad para ti.
En la comunidad de Madrid y en Móstoles, vota por lo próximo.
#VotaLoProximo28M #VotaMásMadrid","si nos dejas haremos historia juntos
votndonos este domingo nos permites transformar la ciudad para ti
en la comunidad de madrid y en mstoles vota por lo prximo
votaloproximo28m votamsmadrid",Positive,1,0.07159869,0.07648319,0.85191816,True,False,False,True,7798,12,0.001538856116953065,58,0.007437804565273147,120,0.015388561169530648,615171,0.1835,27
682,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,Este domingo hay un plebiscito entre sanidad o Ayuso.,este domingo hay un plebiscito entre sanidad o ayuso,Neutral,0,0.09713868,0.8839059,0.01895539,True,False,False,True,7624,44,0.005771248688352571,54,0.00708289611752361,143,0.018756558237145855,615171,0.1835,27
683,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,"Al PP no le gusta la sanidad pública, para nosotras es la joya de corona que vamos a recuperar.",al pp no le gusta la sanidad pblica para nosotras es la joya de corona que vamos a recuperar,Negative,-1,0.5255593,0.11820123,0.3562394,True,False,False,False,8459,107,0.01264924932025062,67,0.007920557985577491,171,0.020215155455727628,615171,0.1835,27
684,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-25,Hoy en Alcorcón he querido contar una cosa un poco más personal que me ha recordado durante toda la campaña lo que es importante.,hoy en alcorcn he querido contar una cosa un poco ms personal que me ha recordado durante toda la campaa lo que es importante,Neutral,0,0.18689851,0.5866266,0.22647496,True,False,False,False,112700,219,0.0019432120674356698,399,0.0035403726708074534,1072,0.009511978704525288,615171,0.1835,27
685,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Queremos futuro para Madrid y eso pasa por votar a Más Madrid este 28M y acabar con años de gobierno del PP.

De esto y mucho más he hablado 
@Noticias_para
: ","queremos futuro para madrid y eso pasa por votar a ms madrid este 28m y acabar con aos de gobierno del pp

de esto y mucho ms he hablado 

 ",Negative,-1,0.5448863,0.18902238,0.2660914,True,False,False,False,9372,138,0.0147247119078105,73,0.007789159197609902,215,0.022940674349125053,615171,0.1835,27
686,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Esta tarde cerramos por todo lo alto la campaña con la que vamos a traer lo próximo a Madrid.

26 de mayo, 18.30h, Orcasitas 💚","esta tarde cerramos por todo lo alto la campaa con la que vamos a traer lo prximo a madrid

26 de mayo 1830h orcasitas ",Positive,1,0.012238152,0.055985224,0.93177664,True,False,False,False,8995,14,0.0015564202334630351,37,0.004113396331295164,97,0.010783768760422457,615171,0.1835,27
687,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,Llamo a las mujeres progresistas a movilizarse este domingo para vivir libres y sin miedo. El feminismo madrileño tiene una casa común.,llamo a las mujeres progresistas a movilizarse este domingo para vivir libres y sin miedo el feminismo madrileo tiene una casa comn,Positive,1,0.071159266,0.12849773,0.80034304,True,False,False,False,10300,157,0.015242718446601942,86,0.008349514563106796,189,0.018349514563106795,615171,0.1835,27
688,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Hoy es un día muy especial para mí, no solo por el final de campaña 👇",hoy es un da muy especial para m no solo por el final de campaa ,Positive,1,0.028157437,0.071189746,0.90065277,True,False,False,False,14600,93,0.00636986301369863,71,0.004863013698630137,195,0.013356164383561644,615171,0.1835,27
689,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"EL BROCHE FINAL EN ORCASITAS.

El espíritu de remontada en todos los barrios y municipios de Madrid.

Lo próximo ya viene.

#VotaMásMadrid28M","el broche final en orcasitas

el espritu de remontada en todos los barrios y municipios de madrid

lo prximo ya viene

votamsmadrid28m",Positive,1,0.10126184,0.06808988,0.83064824,True,False,False,True,14700,21,0.0014285714285714286,64,0.004353741496598639,148,0.010068027210884354,615171,0.1835,27
690,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"EMPEZAMOS, ORCASITAS

Quedan solo dos días. Hasta que no se cuente el último voto no se rinde nadie ✌️

 #VotaMásMadrid28M","empezamos orcasitas

quedan solo dos das hasta que no se cuente el ltimo voto no se rinde nadie 

 votamsmadrid28m",Positive,1,0.33380514,0.12246238,0.54373246,True,False,False,True,13400,16,0.0011940298507462687,64,0.004776119402985075,132,0.009850746268656717,615171,0.1835,27
691,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"“Madrid no pertenece a Ayuso y Almeida. Madrid es la hostia porque pertenece a todas las asociaciones de vecinos, a los colectivos, a sus barrios y municipios” 
@javierpadillab
 #VotaMásMadrid28M

📲 DIRECTO:","madrid no pertenece a ayuso y almeida madrid es la hostia porque pertenece a todas las asociaciones de vecinos a los colectivos a sus barrios y municipios 

 votamsmadrid28m

 directo",Negative,-1,0.8387265,0.10232007,0.058953505,True,False,False,True,9532,17,0.0017834662190516156,73,0.00765841376416282,141,0.014792278640369283,615171,0.1835,27
692,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"“Aspiramos a que en los barrios se viva mejor. A que la política sea útil. Y algunos que llevamos 53 años dando la pelea sabemos que es posible hacerlo” 
@FelixLopez_Rey
 #VotaMásMadrid28M

📲 DIRECTO:","aspiramos a que en los barrios se viva mejor a que la poltica sea til y algunos que llevamos 53 aos dando la pelea sabemos que es posible hacerlo 

 votamsmadrid28m

 directo",Negative,-1,0.42982045,0.21786854,0.35231096,True,False,False,True,17000,169,0.009941176470588235,119,0.007,294,0.017294117647058824,615171,0.1835,27
693,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"“Basta ya de vivir de rodillas y agachar la cabeza. Es el momento de mirarles de frente para vivir en igualdad y libertad” 
@CarlaAntonelli
 #VotaMásMadrid28M

📲 DIRECTO:","basta ya de vivir de rodillas y agachar la cabeza es el momento de mirarles de frente para vivir en igualdad y libertad 

 votamsmadrid28m

 directo",Negative,-1,0.58475095,0.19878869,0.21646039,True,False,False,True,8827,16,0.0018126203693214003,55,0.006230882519542314,138,0.015633850685397077,615171,0.1835,27
694,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"“Hay un impulso que recorre nuestras ciudades y nuestros barrios. Nos jugamos devolverle al pueblo de Madrid todo lo que nos ha dado” 
@EmilioDelgadoOr
 #VotaMásMadrid28M

📲 DIRECTO: ","hay un impulso que recorre nuestras ciudades y nuestros barrios nos jugamos devolverle al pueblo de madrid todo lo que nos ha dado 

 votamsmadrid28m

 directo ",Positive,1,0.16771574,0.20617002,0.62611425,True,False,False,True,105900,45,0.00042492917847025496,185,0.0017469310670443815,408,0.0038526912181303117,615171,0.1835,27
695,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Lo hacemos por nuestros hijos, por dejar en herencia la mejor sociedad y el mejor futuro.

#VotaMasMadrid28M","lo hacemos por nuestros hijos por dejar en herencia la mejor sociedad y el mejor futuro

votamasmadrid28m",Positive,1,0.036261596,0.06516291,0.8985754,True,False,False,False,23800,202,0.008487394957983193,192,0.008067226890756302,428,0.017983193277310926,615171,0.1835,27
696,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Madrid es capaz de cosas increíbles.
El domingo, si me quieres escribir, ya sabes mi paradero. 💚","madrid es capaz de cosas increbles
el domingo si me quieres escribir ya sabes mi paradero ",Positive,1,0.06124784,0.044539947,0.8942122,True,False,False,True,15900,16,0.0010062893081761006,80,0.005031446540880503,205,0.01289308176100629,615171,0.1835,27
697,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-26,"Si, ha llegado la hora de mirarnos de frente, basta ya de vivir de rodillas, es la hora de vivir en Igualdad, dignidad, respeto y libertad, en una Comunidad donde todas/os/es tengamos cabida y eso será posible con 
@Monica_Garcia_G
 como Pdta de la CM y 
@Rita_Maestre
 Alcaldesa de está ciudad, vota 
@MasMadrid__
 porque otro Madrid es posible, lo próximo es este domingo #28M 

#VotaMásMadrid 💚🏳️‍⚧️🏳️‍🌈","si ha llegado la hora de mirarnos de frente basta ya de vivir de rodillas es la hora de vivir en igualdad dignidad respeto y libertad en una comunidad donde todasoses tengamos cabida y eso ser posible con 

 como pdta de la cm y 

 alcaldesa de est ciudad vota 

 porque otro madrid es posible lo prximo es este domingo 28m 

votamsmadrid ",Positive,1,0.28356084,0.14556405,0.5708751,True,False,False,True,24200,6,0.00024793388429752067,77,0.003181818181818182,269,0.011115702479338843,615171,0.1835,27
698,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-12,Ganas y valentía para ganar la Comunidad de Madrid.,ganas y valenta para ganar la comunidad de madrid,Positive,1,0.018066263,0.022501381,0.95943236,True,False,True,False,25700,189,0.007354085603112841,572,0.0222568093385214,1131,0.04400778210116731,158833,0.0473,0
699,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-12,"Feliz día internacional de la enfermería. 

Es urgente cuidar a quienes nos cuidan.","feliz da internacional de la enfermera 

es urgente cuidar a quienes nos cuidan",Positive,1,0.027523912,0.05308668,0.91938937,True,False,False,False,10000,26,0.0026,299,0.0299,617,0.0617,158836,0.0473,0
700,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-12,"Esta mañana en la 
@La_SER
debatiendo sobre el estado de la sanidad madrileña.

Necesitamos cuidar a quienes nos cuidan. Por eso, a partir del próximo 28 de mayo, incrementaremos del 10% al 25% el presupuesto para atención primaria.","esta maana en la 

debatiendo sobre el estado de la sanidad madrilea

necesitamos cuidar a quienes nos cuidan por eso a partir del prximo 28 de mayo incrementaremos del 10 al 25 el presupuesto para atencin primaria",Neutral,0,0.17912702,0.46081075,0.36006218,True,False,False,False,20300,48,0.0023645320197044333,739,0.03640394088669951,1294,0.06374384236453202,158838,0.0473,0
701,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"30 días de asentamiento, 30 días durmiendo en la calle tras 20 meses sin casa y 0 soluciones. Este es el drama de los afectados de metro, culpable 
@IdiazAyuso
y su 
@EsperanzAguirre
.

Ayuda porfavor #afectadosmetro","30 das de asentamiento 30 das durmiendo en la calle tras 20 meses sin casa y 0 soluciones este es el drama de los afectados de metro culpable 

y su 



ayuda porfavor afectadosmetro",Negative,-1,0.95013255,0.029855082,0.020012379,True,False,False,True,160300,105,0.0006550218340611354,2774,0.017305053025577045,3309,0.020642545227698067,158842,0.0473,0
702,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"""Madrid no es de los buitres, Madrid nos pertenece, pertenece a la gente que lo habita y que pelea porque sea un sitio habitable"".

Verdades de Biznaga ayer en San Isidro.","madrid no es de los buitres madrid nos pertenece pertenece a la gente que lo habita y que pelea porque sea un sitio habitable

verdades de biznaga ayer en san isidro",Negative,-1,0.7998315,0.10378363,0.0963848,True,False,False,False,27400,88,0.003211678832116788,412,0.015036496350364964,854,0.03116788321167883,158843,0.0473,0
703,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"🔴EN DIRECTO: Sigue aquí el acto con todas las candidatas que van a transformar Madrid con valentía y orgullo🏳️‍🌈.

#ValentíaParaTransformar 

👉","en directo sigue aqu el acto con todas las candidatas que van a transformar madrid con valenta y orgullo

valentaparatransformar 

",Positive,1,0.049567584,0.10486962,0.8455628,True,False,False,True,13500,3,0.00022222222222222223,135,0.01,215,0.015925925925925927,158845,0.0473,0
704,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"El voto a 
@AleJacintoUrang
y a 
@RbSotomayor
es la única garantía de garantizar derechos en Madrid. 

Si Unidas Podemos no tiene fuerza y no gobierna, aunque la derecha no gobierne, manda igual. 

📹
@IreneMontero
#ValentíaParaTransformar","el voto a 

y a 

es la nica garanta de garantizar derechos en madrid 

si unidas podemos no tiene fuerza y no gobierna aunque la derecha no gobierne manda igual 



valentaparatransformar",Negative,-1,0.89217734,0.056920122,0.0509025,True,False,False,True,13900,2,0.00014388489208633093,280,0.02014388489208633,470,0.03381294964028777,158846,0.0473,0
705,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"""Los derechos trans y LGTBI son derechos humanos. No han sido fáciles de conseguir y siguen estando en cuestión en la Comunidad de Madrid. 

Y tengo la #ValentíaParaTransformar para decirle a la señora Ayuso que se acabó, que estarán en el BOCM el 28M"". 👏

📹
@AleJacintoUrang","los derechos trans y lgtbi son derechos humanos no han sido fciles de conseguir y siguen estando en cuestin en la comunidad de madrid 

y tengo la valentaparatransformar para decirle a la seora ayuso que se acab que estarn en el bocm el 28m 


",Positive,1,0.31151572,0.110401675,0.5780826,True,False,False,True,11200,1,8.928571428571429e-05,148,0.013214285714285715,246,0.021964285714285714,158847,0.0473,0
706,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,¿Que más da que te llame Isabel o te llame Tomás si al final las comisiones se quedan en casa?,que ms da que te llame isabel o te llame toms si al final las comisiones se quedan en casa,Negative,-1,0.93815464,0.043839835,0.01800561,True,False,False,False,66100,123,0.0018608169440242058,848,0.012829046898638426,1402,0.021210287443267774,158848,0.0473,0
707,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-13,"El problema de la vivienda no es la ocupación, es la especulación. Y la única fuerza que lo está diciendo con claridad es Unidas Podemos.",el problema de la vivienda no es la ocupacin es la especulacin y la nica fuerza que lo est diciendo con claridad es unidas podemos,Negative,-1,0.73730624,0.15479662,0.10789716,True,False,False,True,297100,984,0.0033120161561763714,1509,0.005079097946819253,2714,0.009134971390104342,158849,0.0473,0
